,chit,chit_id,p_recno,winning_aucn,duration,fman,surety_p_recno,n_surety,age,salary,sex,occupation,other_chits,surety_others,years_of_service,house_owner,land_owner,income_tax,insurance_policy,insurance_amount,res_pin,off_pin,chit_value,monthly_contribution,year
3054,R-077,R-077-19,4663,13.0,50.0,0.0,4604.0,6.0,44.0,5596.0,M,GS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3055,R-077,R-077-20,4664,27.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3056,R-077,R-077-21,4665,22.0,50.0,0.0,1601.0,1.0,45.0,10000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3057,R-077,R-077-22,4665,46.0,50.0,0.0,3622.0,1.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3058,R-077,R-077-23,4666,14.0,50.0,0.0,9930.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3059,R-077,R-077-23,4666,14.0,50.0,0.0,9935.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3060,R-077,R-077-23,4666,14.0,50.0,0.0,9931.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3061,R-077,R-077-23,4666,14.0,50.0,0.0,9932.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3062,R-077,R-077-23,4666,14.0,50.0,0.0,9933.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3063,R-077,R-077-23,4666,14.0,50.0,0.0,9934.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3064,R-077,R-077-24,4387,20.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3065,R-077,R-077-25,4668,18.0,50.0,0.0,9937.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3066,R-077,R-077-25,4668,18.0,50.0,0.0,9939.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3067,R-077,R-077-25,4668,18.0,50.0,0.0,9936.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3068,R-077,R-077-25,4668,18.0,50.0,0.0,9938.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3069,R-077,R-077-25,4668,18.0,50.0,0.0,9940.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3070,R-077,R-077-26,1748,7.0,50.0,0.0,4240.0,5.0,32.0,7715.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3071,R-077,R-077-26,1748,7.0,50.0,0.0,3931.0,5.0,30.0,13335.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3072,R-077,R-077-26,1748,7.0,50.0,0.0,5160.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3073,R-077,R-077-26,1748,7.0,50.0,0.0,5159.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3074,R-077,R-077-26,1748,7.0,50.0,0.0,5158.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3075,R-077,R-077-27,4669,6.0,50.0,0.0,979.0,5.0,41.0,3980.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3076,R-077,R-077-27,4669,6.0,50.0,0.0,982.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3077,R-077,R-077-27,4669,6.0,50.0,0.0,983.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3078,R-077,R-077-27,4669,6.0,50.0,0.0,16.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3079,R-077,R-077-27,4669,6.0,50.0,0.0,5185.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3080,R-077,R-077-28,4670,17.0,50.0,0.0,9942.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3081,R-077,R-077-28,4670,17.0,50.0,0.0,9941.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3082,R-077,R-077-28,4670,17.0,50.0,0.0,9945.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3083,R-077,R-077-28,4670,17.0,50.0,0.0,9943.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3084,R-077,R-077-28,4670,17.0,50.0,0.0,9944.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3085,R-077,R-077-29,4671,44.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3086,R-077,R-077-30,4589,3.0,50.0,0.0,5532.0,5.0,62.0,9500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3087,R-077,R-077-30,4589,3.0,50.0,0.0,5530.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3088,R-077,R-077-30,4589,3.0,50.0,0.0,5532.0,5.0,62.0,9500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3089,R-077,R-077-30,4589,3.0,50.0,0.0,5531.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3090,R-077,R-077-30,4589,3.0,50.0,0.0,5532.0,5.0,62.0,9500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3091,R-077,R-077-30,4589,3.0,50.0,0.0,5532.0,5.0,62.0,9500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3092,R-077,R-077-30,4589,3.0,50.0,0.0,5529.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3093,R-077,R-077-30,4589,3.0,50.0,0.0,5532.0,5.0,62.0,9500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3094,R-077,R-077-30,4589,3.0,50.0,0.0,5532.0,5.0,62.0,9500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3095,R-077,R-077-30,4589,3.0,50.0,0.0,5532.0,5.0,62.0,9500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3096,R-077,R-077-30,4589,3.0,50.0,0.0,5532.0,5.0,62.0,9500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3097,R-077,R-077-30,4589,3.0,50.0,0.0,5533.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3098,R-077,R-077-31,4672,30.0,50.0,0.0,8884.0,3.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3099,R-077,R-077-31,4672,30.0,50.0,0.0,8720.0,3.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3100,R-077,R-077-31,4672,30.0,50.0,0.0,8885.0,3.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3101,R-077,R-077-32,4673,24.0,50.0,0.0,9948.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3102,R-077,R-077-32,4673,24.0,50.0,0.0,9949.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3103,R-077,R-077-32,4673,24.0,50.0,0.0,9946.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3104,R-077,R-077-32,4673,24.0,50.0,0.0,9947.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3105,R-077,R-077-33,4674,12.0,50.0,0.0,4675.0,6.0,34.0,8350.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3106,R-077,R-077-33,4674,12.0,50.0,0.0,9951.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3107,R-077,R-077-33,4674,12.0,50.0,0.0,3149.0,6.0,44.0,2500.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3108,R-077,R-077-33,4674,12.0,50.0,0.0,9952.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3109,R-077,R-077-33,4674,12.0,50.0,0.0,9950.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3110,R-077,R-077-33,4674,12.0,50.0,0.0,9953.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3111,R-077,R-077-34,4675,47.0,50.0,0.0,6318.0,1.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3112,R-077,R-077-35,6335,32.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3113,R-077,R-077-36,2048,45.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3114,R-077,R-077-37,4685,50.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3115,R-077,R-077-38,3149,2.0,50.0,0.0,6319.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3116,R-077,R-077-38,3149,2.0,50.0,0.0,6318.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3117,R-077,R-077-38,3149,2.0,50.0,0.0,6321.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3118,R-077,R-077-38,3149,2.0,50.0,0.0,6320.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3119,R-077,R-077-38,3149,2.0,50.0,0.0,6322.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3120,R-077,R-077-39,4677,38.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3121,R-077,R-077-40,728,26.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3122,R-077,R-077-41,4678,8.0,50.0,0.0,2070.0,3.0,56.0,2000.0,F,HW,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3123,R-077,R-077-41,4678,8.0,50.0,0.0,1161.0,3.0,73.0,3500.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3124,R-077,R-077-41,4678,8.0,50.0,0.0,693.0,3.0,38.0,6000.0,F,,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3125,R-077,R-077-42,4679,9.0,50.0,0.0,6342.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3126,R-077,R-077-42,4679,9.0,50.0,0.0,6343.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3127,R-077,R-077-42,4679,9.0,50.0,0.0,6341.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3128,R-077,R-077-42,4679,9.0,50.0,0.0,6345.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3129,R-077,R-077-42,4679,9.0,50.0,0.0,6344.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3130,R-077,R-077-43,1724,15.0,50.0,0.0,3963.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3131,R-077,R-077-43,1724,15.0,50.0,0.0,9954.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3132,R-077,R-077-43,1724,15.0,50.0,0.0,5334.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3133,R-077,R-077-43,1724,15.0,50.0,0.0,9955.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3134,R-077,R-077-43,1724,15.0,50.0,0.0,2537.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3135,R-077,R-077-43,1724,15.0,50.0,0.0,3082.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3136,R-077,R-077-44,4680,21.0,50.0,0.0,9957.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3137,R-077,R-077-44,4680,21.0,50.0,0.0,9959.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3138,R-077,R-077-44,4680,21.0,50.0,0.0,3271.0,5.0,45.0,6624.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3139,R-077,R-077-44,4680,21.0,50.0,0.0,9956.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3140,R-077,R-077-44,4680,21.0,50.0,0.0,9958.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3141,R-077,R-077-45,3124,43.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3142,R-077,R-077-46,4681,4.0,50.0,0.0,6323.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3143,R-077,R-077-46,4681,4.0,50.0,0.0,6326.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3144,R-077,R-077-46,4681,4.0,50.0,0.0,6324.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3145,R-077,R-077-46,4681,4.0,50.0,0.0,6325.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3146,R-077,R-077-46,4681,4.0,50.0,0.0,5091.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3147,R-077,R-077-47,1680,25.0,50.0,0.0,8929.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3148,R-077,R-077-47,1680,25.0,50.0,0.0,2646.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3149,R-077,R-077-47,1680,25.0,50.0,0.0,8928.0,4.0,47.0,9850.0,F,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3150,R-077,R-077-47,1680,25.0,50.0,0.0,8930.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3151,R-077,R-077-48,4682,19.0,50.0,0.0,9960.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3152,R-077,R-077-48,4682,19.0,50.0,0.0,9961.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3153,R-077,R-077-48,4682,19.0,50.0,0.0,9963.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3154,R-077,R-077-48,4682,19.0,50.0,0.0,9962.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3155,R-077,R-077-48,4682,19.0,50.0,0.0,3315.0,5.0,70.0,5000.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3156,R-077,R-077-49,4683,40.0,50.0,0.0,2253.0,2.0,70.0,,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3157,R-077,R-077-49,4683,40.0,50.0,0.0,9964.0,2.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3158,R-077,R-077-49,4683,40.0,50.0,0.0,2253.0,2.0,70.0,,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3159,R-077,R-077-50,1,1.0,50.0,1.0,,0.0,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3160,R-078,R-078-01,4770,4.0,50.0,0.0,5256.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3161,R-078,R-078-01,4770,4.0,50.0,0.0,5260.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3162,R-078,R-078-01,4770,4.0,50.0,0.0,5258.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3163,R-078,R-078-01,4770,4.0,50.0,0.0,5257.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3164,R-078,R-078-01,4770,4.0,50.0,0.0,5259.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3165,R-078,R-078-02,1601,21.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3166,R-078,R-078-03,6675,31.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3167,R-078,R-078-04,4772,20.0,50.0,0.0,9972.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3168,R-078,R-078-04,4772,20.0,50.0,0.0,9974.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3169,R-078,R-078-04,4772,20.0,50.0,0.0,9973.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3170,R-078,R-078-04,4772,20.0,50.0,0.0,9976.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3171,R-078,R-078-04,4772,20.0,50.0,0.0,9975.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3172,R-078,R-078-05,7524,36.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3173,R-078,R-078-06,426,40.0,50.0,0.0,3219.0,2.0,44.0,25000.0,F,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3174,R-078,R-078-06,426,40.0,50.0,0.0,2981.0,2.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3175,R-078,R-078-06,426,40.0,50.0,0.0,3219.0,2.0,44.0,25000.0,F,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3176,R-078,R-078-06,426,40.0,50.0,0.0,3219.0,2.0,44.0,25000.0,F,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3177,R-078,R-078-07,792,35.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3178,R-078,R-078-08,4774,48.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3179,R-078,R-078-09,1633,22.0,50.0,0.0,9604.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3180,R-078,R-078-09,1633,22.0,50.0,0.0,9978.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3181,R-078,R-078-09,1633,22.0,50.0,0.0,4293.0,5.0,29.0,4066.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3182,R-078,R-078-09,1633,22.0,50.0,0.0,1440.0,5.0,40.0,7700.0,F,GS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3183,R-078,R-078-09,1633,22.0,50.0,0.0,9977.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3184,R-078,R-078-10,4775,26.0,50.0,0.0,8988.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3185,R-078,R-078-10,4775,26.0,50.0,0.0,2041.0,4.0,30.0,8100.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3186,R-078,R-078-10,4775,26.0,50.0,0.0,8987.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3187,R-078,R-078-10,4775,26.0,50.0,0.0,4254.0,4.0,32.0,20000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3188,R-078,R-078-11,4775,27.0,50.0,0.0,2041.0,4.0,30.0,8100.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3189,R-078,R-078-11,4775,27.0,50.0,0.0,8988.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3190,R-078,R-078-11,4775,27.0,50.0,0.0,6233.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3191,R-078,R-078-11,4775,27.0,50.0,0.0,4254.0,4.0,32.0,20000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3192,R-078,R-078-12,4492,50.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3193,R-078,R-078-13,4776,34.0,50.0,0.0,1990.0,1.0,74.0,7888.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3194,R-078,R-078-13,4776,34.0,50.0,0.0,1990.0,1.0,74.0,7888.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3195,R-078,R-078-13,4776,34.0,50.0,0.0,1990.0,1.0,74.0,7888.0,M,R,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3196,R-078,R-078-14,4777,13.0,50.0,0.0,3421.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3197,R-078,R-078-14,4777,13.0,50.0,0.0,3387.0,6.0,56.0,15000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3198,R-078,R-078-14,4777,13.0,50.0,0.0,3308.0,6.0,54.0,10000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3199,R-078,R-078-14,4777,13.0,50.0,0.0,4784.0,6.0,42.0,11000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3200,R-078,R-078-14,4777,13.0,50.0,0.0,7744.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3201,R-078,R-078-14,4777,13.0,50.0,0.0,9991.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3202,R-078,R-078-15,4778,15.0,50.0,0.0,4784.0,6.0,42.0,11000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3203,R-078,R-078-15,4778,15.0,50.0,0.0,2177.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3204,R-078,R-078-15,4778,15.0,50.0,0.0,524.0,6.0,55.0,15000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3205,R-078,R-078-15,4778,15.0,50.0,0.0,7744.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3206,R-078,R-078-15,4778,15.0,50.0,0.0,4590.0,6.0,47.0,25000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3207,R-078,R-078-15,4778,15.0,50.0,0.0,9992.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3208,R-078,R-078-16,1,46.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3209,R-078,R-078-17,4780,2.0,50.0,0.0,6327.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3210,R-078,R-078-17,4780,2.0,50.0,0.0,6329.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3211,R-078,R-078-17,4780,2.0,50.0,0.0,6330.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3212,R-078,R-078-17,4780,2.0,50.0,0.0,6328.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3213,R-078,R-078-17,4780,2.0,50.0,0.0,6331.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3214,R-078,R-078-18,1759,29.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3215,R-078,R-078-19,4781,6.0,50.0,0.0,5637.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3216,R-078,R-078-19,4781,6.0,50.0,0.0,5638.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3217,R-078,R-078-19,4781,6.0,50.0,0.0,5636.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3218,R-078,R-078-19,4781,6.0,50.0,0.0,5635.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3219,R-078,R-078-19,4781,6.0,50.0,0.0,5639.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3220,R-078,R-078-20,1848,42.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3221,R-078,R-078-21,7298,33.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3222,R-078,R-078-22,4784,10.0,50.0,0.0,4294.0,6.0,40.0,12000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3223,R-078,R-078-22,4784,10.0,50.0,0.0,4590.0,6.0,47.0,25000.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3224,R-078,R-078-22,4784,10.0,50.0,0.0,2604.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3225,R-078,R-078-22,4784,10.0,50.0,0.0,4246.0,6.0,36.0,5250.0,F,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3226,R-078,R-078-22,4784,10.0,50.0,0.0,4245.0,6.0,45.0,5500.0,F,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3227,R-078,R-078-22,4784,10.0,50.0,0.0,4619.0,6.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3228,R-078,R-078-23,1709,32.0,50.0,0.0,462.0,3.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3229,R-078,R-078-23,1709,32.0,50.0,0.0,9965.0,3.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3230,R-078,R-078-23,1709,32.0,50.0,0.0,9966.0,3.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3231,R-078,R-078-24,3130,30.0,50.0,0.0,9968.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3232,R-078,R-078-24,3130,30.0,50.0,0.0,9967.0,4.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3233,R-078,R-078-24,3130,30.0,50.0,0.0,883.0,4.0,50.0,6500.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3234,R-078,R-078-24,3130,30.0,50.0,0.0,8537.0,4.0,26.0,12225.0,M,PS,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3235,R-078,R-078-25,4785,43.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3236,R-078,R-078-26,883,41.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3237,R-078,R-078-27,4685,44.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3238,R-078,R-078-28,4786,19.0,50.0,0.0,9996.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3239,R-078,R-078-28,4786,19.0,50.0,0.0,945.0,5.0,48.0,20000.0,M,B,1.0,1.0,,,,,,,,,50000.0,1000.0,1997.0
3240,R-078,R-078-28,4786,19.0,50.0,0.0,9995.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3241,R-078,R-078-28,4786,19.0,50.0,0.0,9994.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3242,R-078,R-078-28,4786,19.0,50.0,0.0,9993.0,5.0,,,,,0.0,0.0,,,,,,,,,50000.0,1000.0,1997.0
3243,R-078,R-078-29,4787,49.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
3244,R-078,R-078-30,550,45.0,50.0,0.0,,,,,,,,,,,,,,,,,50000.0,1000.0,1997.0
