,chit_id,p_recno,collateral,chit_value,duration,monthly_contribution,year
4884,U-071-19,1724,,30000.0,30.0,1000.0,2002.0
4885,U-071-20,15031,,30000.0,30.0,1000.0,2002.0
4886,U-071-21,15217,,30000.0,30.0,1000.0,2002.0
4887,U-071-22,3604,CHT,30000.0,30.0,1000.0,2002.0
4888,U-071-23,15027,,30000.0,30.0,1000.0,2002.0
4889,U-071-24,5621,CHT,30000.0,30.0,1000.0,2002.0
4890,U-071-25,1691,CHT,30000.0,30.0,1000.0,2002.0
4891,U-071-26,15033,,30000.0,30.0,1000.0,2002.0
4892,U-071-27,13373,,30000.0,30.0,1000.0,2002.0
4893,U-071-28,15032,,30000.0,30.0,1000.0,2002.0
4894,U-071-29,15030,,30000.0,30.0,1000.0,2002.0
4895,U-071-30,1,,30000.0,30.0,1000.0,2002.0
4896,U-072-01,15398,CHT,30000.0,30.0,1000.0,2002.0
4897,U-072-02,1467,CHT,30000.0,30.0,1000.0,2002.0
4898,U-072-03,442,,30000.0,30.0,1000.0,2002.0
4899,U-072-04,524,,30000.0,30.0,1000.0,2002.0
4900,U-072-05,3986,,30000.0,30.0,1000.0,2002.0
4901,U-072-06,15399,,30000.0,30.0,1000.0,2002.0
4902,U-072-07,15399,,30000.0,30.0,1000.0,2002.0
4903,U-072-08,8372,CHT,30000.0,30.0,1000.0,2002.0
4904,U-072-09,15400,,30000.0,30.0,1000.0,2002.0
4905,U-072-10,2790,,30000.0,30.0,1000.0,2002.0
4906,U-072-11,15401,,30000.0,30.0,1000.0,2002.0
4907,U-072-12,15402,,30000.0,30.0,1000.0,2002.0
4908,U-072-13,14345,,30000.0,30.0,1000.0,2002.0
4909,U-072-14,15403,CHT,30000.0,30.0,1000.0,2002.0
4910,U-072-15,1301,CHT,30000.0,30.0,1000.0,2002.0
4911,U-072-15,1301,CER,30000.0,30.0,1000.0,2002.0
4912,U-072-16,1301,,30000.0,30.0,1000.0,2002.0
4913,U-072-17,3164,,30000.0,30.0,1000.0,2002.0
4914,U-072-18,9374,CHT,30000.0,30.0,1000.0,2002.0
4915,U-072-19,2617,CHT,30000.0,30.0,1000.0,2002.0
4916,U-072-20,1205,CHT,30000.0,30.0,1000.0,2002.0
4917,U-072-21,13055,,30000.0,30.0,1000.0,2002.0
4918,U-072-22,15443,,30000.0,30.0,1000.0,2002.0
4919,U-072-23,4201,CHT,30000.0,30.0,1000.0,2002.0
4920,U-072-24,13999,,30000.0,30.0,1000.0,2002.0
4921,U-072-25,15405,,30000.0,30.0,1000.0,2002.0
4922,U-072-26,15406,,30000.0,30.0,1000.0,2002.0
4923,U-072-27,15407,,30000.0,30.0,1000.0,2002.0
4924,U-072-28,15408,CER,30000.0,30.0,1000.0,2002.0
4925,U-072-29,14998,,30000.0,30.0,1000.0,2002.0
4926,U-072-30,1,,30000.0,30.0,1000.0,2002.0
4927,U-074-01,2708,,30000.0,30.0,1000.0,2003.0
4928,U-074-02,16147,,30000.0,30.0,1000.0,2003.0
4929,U-074-03,8418,,30000.0,30.0,1000.0,2003.0
4930,U-074-04,8372,,30000.0,30.0,1000.0,2003.0
4931,U-074-05,16178,,30000.0,30.0,1000.0,2003.0
4932,U-074-06,1467,CHT,30000.0,30.0,1000.0,2003.0
4933,U-074-07,14562,,30000.0,30.0,1000.0,2003.0
4934,U-074-08,16013,CHT,30000.0,30.0,1000.0,2003.0
4935,U-074-09,16155,CHT,30000.0,30.0,1000.0,2003.0
4936,U-074-10,2965,,30000.0,30.0,1000.0,2003.0
4937,U-074-11,16156,CHT,30000.0,30.0,1000.0,2003.0
4938,U-074-12,16157,CHT,30000.0,30.0,1000.0,2003.0
4939,U-074-13,8544,,30000.0,30.0,1000.0,2003.0
4940,U-074-14,1371,CHT,30000.0,30.0,1000.0,2003.0
4941,U-074-15,16189,CHT,30000.0,30.0,1000.0,2003.0
4942,U-074-16,12625,CHT,30000.0,30.0,1000.0,2003.0
4943,U-074-17,16171,,30000.0,30.0,1000.0,2003.0
4944,U-074-18,16172,,30000.0,30.0,1000.0,2003.0
4945,U-074-19,14998,CHT,30000.0,30.0,1000.0,2003.0
4946,U-074-20,14998,CHT,30000.0,30.0,1000.0,2003.0
4947,U-074-21,14062,CHT,30000.0,30.0,1000.0,2003.0
4948,U-074-22,9374,,30000.0,30.0,1000.0,2003.0
4949,U-074-23,9374,,30000.0,30.0,1000.0,2003.0
4950,U-074-24,14574,,30000.0,30.0,1000.0,2003.0
4951,U-074-25,14574,,30000.0,30.0,1000.0,2003.0
4952,U-074-26,14064,,30000.0,30.0,1000.0,2003.0
4953,U-074-27,3604,,30000.0,30.0,1000.0,2003.0
4954,U-074-28,16158,,30000.0,30.0,1000.0,2003.0
4955,U-074-29,16159,,30000.0,30.0,1000.0,2003.0
4956,U-074-30,1,,30000.0,30.0,1000.0,2003.0
4957,U-075-01,883,CHT,30000.0,30.0,1000.0,2003.0
4958,U-075-02,13617,,30000.0,30.0,1000.0,2003.0
4959,U-075-03,16567,CHT,30000.0,30.0,1000.0,2003.0
4960,U-075-04,16568,,30000.0,30.0,1000.0,2003.0
4961,U-075-05,16569,CHT,30000.0,30.0,1000.0,2003.0
4962,U-075-06,16570,,30000.0,30.0,1000.0,2003.0
4963,U-075-07,16570,,30000.0,30.0,1000.0,2003.0
4964,U-075-08,16382,,30000.0,30.0,1000.0,2003.0
4965,U-075-09,16571,,30000.0,30.0,1000.0,2003.0
4966,U-075-10,16572,,30000.0,30.0,1000.0,2003.0
4967,U-075-11,12463,,30000.0,30.0,1000.0,2003.0
4968,U-075-12,10438,,30000.0,30.0,1000.0,2003.0
4969,U-075-13,12484,CHT,30000.0,30.0,1000.0,2003.0
4970,U-075-14,1735,,30000.0,30.0,1000.0,2003.0
4971,U-075-15,8969,,30000.0,30.0,1000.0,2003.0
4972,U-075-16,16573,,30000.0,30.0,1000.0,2003.0
4973,U-075-17,16645,,30000.0,30.0,1000.0,2003.0
4974,U-075-18,12725,,30000.0,30.0,1000.0,2003.0
4975,U-075-19,13621,,30000.0,30.0,1000.0,2003.0
4976,U-075-20,16149,,30000.0,30.0,1000.0,2003.0
4977,U-075-21,14998,,30000.0,30.0,1000.0,2003.0
4978,U-075-22,13841,,30000.0,30.0,1000.0,2003.0
4979,U-075-23,8583,,30000.0,30.0,1000.0,2003.0
4980,U-075-24,4201,CHT,30000.0,30.0,1000.0,2003.0
4981,U-075-25,16576,CHT,30000.0,30.0,1000.0,2003.0
4982,U-075-26,1301,CHT,30000.0,30.0,1000.0,2003.0
4983,U-075-27,10528,,30000.0,30.0,1000.0,2003.0
4984,U-075-28,1059,,30000.0,30.0,1000.0,2003.0
4985,U-075-29,1268,,30000.0,30.0,1000.0,2003.0
4986,U-075-30,1,,30000.0,30.0,1000.0,2003.0
4987,U-076-01,16983,,30000.0,30.0,1000.0,2004.0
4988,U-076-02,13850,,30000.0,30.0,1000.0,2004.0
4989,U-076-03,9050,,30000.0,30.0,1000.0,2004.0
4990,U-076-04,8465,,30000.0,30.0,1000.0,2004.0
4991,U-076-05,16985,,30000.0,30.0,1000.0,2004.0
4992,U-076-06,16874,CHT,30000.0,30.0,1000.0,2004.0
4993,U-076-07,16986,,30000.0,30.0,1000.0,2004.0
4994,U-076-08,9043,LIC,30000.0,30.0,1000.0,2004.0
4995,U-076-09,15673,,30000.0,30.0,1000.0,2004.0
4996,U-076-10,16987,,30000.0,30.0,1000.0,2004.0
4997,U-076-11,5080,,30000.0,30.0,1000.0,2004.0
4998,U-076-12,13839,,30000.0,30.0,1000.0,2004.0
4999,U-076-13,13839,,30000.0,30.0,1000.0,2004.0
5000,U-076-14,16988,,30000.0,30.0,1000.0,2004.0
5001,U-076-15,1467,,30000.0,30.0,1000.0,2004.0
5002,U-076-16,16989,,30000.0,30.0,1000.0,2004.0
5003,U-076-17,177,,30000.0,30.0,1000.0,2004.0
5004,U-076-18,17038,LIC,30000.0,30.0,1000.0,2004.0
5005,U-076-19,63,,30000.0,30.0,1000.0,2004.0
5006,U-076-20,160,,30000.0,30.0,1000.0,2004.0
5007,U-076-21,13726,,30000.0,30.0,1000.0,2004.0
5008,U-076-22,7432,,30000.0,30.0,1000.0,2004.0
5009,U-076-23,16990,,30000.0,30.0,1000.0,2004.0
5010,U-076-24,14462,,30000.0,30.0,1000.0,2004.0
5011,U-076-25,1724,,30000.0,30.0,1000.0,2004.0
5012,U-076-26,13867,,30000.0,30.0,1000.0,2004.0
5013,U-076-27,14998,,30000.0,30.0,1000.0,2004.0
5014,U-076-28,9374,,30000.0,30.0,1000.0,2004.0
5015,U-076-29,9303,,30000.0,30.0,1000.0,2004.0
5016,U-076-30,1,,30000.0,30.0,1000.0,2004.0
5017,U-077-01,2708,,30000.0,30.0,1000.0,2004.0
5018,U-077-02,4499,,30000.0,30.0,1000.0,2004.0
5019,U-077-03,16874,CHT,30000.0,30.0,1000.0,2004.0
5020,U-077-04,13845,CHT,30000.0,30.0,1000.0,2004.0
5021,U-077-05,17325,CHT,30000.0,30.0,1000.0,2004.0
5022,U-077-06,15968,CHT,30000.0,30.0,1000.0,2004.0
5023,U-077-07,13616,,30000.0,30.0,1000.0,2004.0
5024,U-077-08,17326,,30000.0,30.0,1000.0,2004.0
5025,U-077-09,17327,,30000.0,30.0,1000.0,2004.0
5026,U-077-10,17328,,30000.0,30.0,1000.0,2004.0
5027,U-077-11,8372,,30000.0,30.0,1000.0,2004.0
5028,U-077-12,3596,,30000.0,30.0,1000.0,2004.0
5029,U-077-13,2790,,30000.0,30.0,1000.0,2004.0
5030,U-077-14,13524,,30000.0,30.0,1000.0,2004.0
5031,U-077-15,17343,,30000.0,30.0,1000.0,2004.0
5032,U-077-16,541,CHT,30000.0,30.0,1000.0,2004.0
5033,U-077-17,17334,,30000.0,30.0,1000.0,2004.0
5034,U-077-18,17335,,30000.0,30.0,1000.0,2004.0
5035,U-077-19,17335,,30000.0,30.0,1000.0,2004.0
5036,U-077-20,5682,,30000.0,30.0,1000.0,2004.0
5037,U-077-21,15694,,30000.0,30.0,1000.0,2004.0
5038,U-077-22,17407,,30000.0,30.0,1000.0,2004.0
5039,U-077-23,17407,CHT,30000.0,30.0,1000.0,2004.0
5040,U-077-24,2263,,30000.0,30.0,1000.0,2004.0
5041,U-077-25,15031,,30000.0,30.0,1000.0,2004.0
5042,U-077-26,17336,,30000.0,30.0,1000.0,2004.0
5043,U-077-27,5980,,30000.0,30.0,1000.0,2004.0
5044,U-077-28,222,,30000.0,30.0,1000.0,2004.0
5045,U-077-29,17337,,30000.0,30.0,1000.0,2004.0
5046,U-077-30,1,,30000.0,30.0,1000.0,2004.0
5047,U-078-01,2708,CHT,30000.0,30.0,1000.0,2005.0
5048,U-078-02,3667,LIC,30000.0,30.0,1000.0,2005.0
5049,U-078-03,17775,,30000.0,30.0,1000.0,2005.0
5050,U-078-04,14573,CHT,30000.0,30.0,1000.0,2005.0
5051,U-078-05,17776,,30000.0,30.0,1000.0,2005.0
5052,U-078-06,17777,,30000.0,30.0,1000.0,2005.0
5053,U-078-07,9202,CHT,30000.0,30.0,1000.0,2005.0
5054,U-078-08,17334,,30000.0,30.0,1000.0,2005.0
5055,U-078-09,17779,,30000.0,30.0,1000.0,2005.0
5056,U-078-10,17780,,30000.0,30.0,1000.0,2005.0
5057,U-078-11,17781,,30000.0,30.0,1000.0,2005.0
5058,U-078-12,18619,CHT,30000.0,30.0,1000.0,2005.0
5059,U-078-13,8372,,30000.0,30.0,1000.0,2005.0
5060,U-078-14,174,CHT,30000.0,30.0,1000.0,2005.0
5061,U-078-15,17782,,30000.0,30.0,1000.0,2005.0
5062,U-078-16,18517,CHT,30000.0,30.0,1000.0,2005.0
5063,U-078-17,17430,,30000.0,30.0,1000.0,2005.0
5064,U-078-18,17799,,30000.0,30.0,1000.0,2005.0
5065,U-078-19,1764,,30000.0,30.0,1000.0,2005.0
5066,U-078-20,17794,,30000.0,30.0,1000.0,2005.0
5067,U-078-21,17800,,30000.0,30.0,1000.0,2005.0
5068,U-078-22,17801,,30000.0,30.0,1000.0,2005.0
5069,U-078-23,17802,,30000.0,30.0,1000.0,2005.0
5070,U-078-24,14998,,30000.0,30.0,1000.0,2005.0
5071,U-078-25,17803,,30000.0,30.0,1000.0,2005.0
5072,U-078-26,17804,,30000.0,30.0,1000.0,2005.0
5073,U-078-27,17805,,30000.0,30.0,1000.0,2005.0
5074,U-078-28,1204,CHT,30000.0,30.0,1000.0,2005.0
5075,U-078-29,16725,,30000.0,30.0,1000.0,2005.0
5076,U-078-30,1,,30000.0,30.0,1000.0,2005.0
5077,U-079-01,15402,,30000.0,30.0,1000.0,2005.0
5078,U-079-02,9257,,30000.0,30.0,1000.0,2005.0
5079,U-079-03,17931,LIC,30000.0,30.0,1000.0,2005.0
5080,U-079-04,8593,OTH,30000.0,30.0,1000.0,2005.0
5081,U-079-05,3374,,30000.0,30.0,1000.0,2005.0
5082,U-079-06,18577,,30000.0,30.0,1000.0,2005.0
5083,U-079-07,18578,CHT,30000.0,30.0,1000.0,2005.0
5084,U-079-07,18578,OTH,30000.0,30.0,1000.0,2005.0
5085,U-079-08,18578,,30000.0,30.0,1000.0,2005.0
5086,U-079-09,16570,CHT,30000.0,30.0,1000.0,2005.0
5087,U-079-10,11154,,30000.0,30.0,1000.0,2005.0
5088,U-079-11,1380,,30000.0,30.0,1000.0,2005.0
5089,U-079-12,14942,LIC,30000.0,30.0,1000.0,2005.0
5090,U-079-12,14942,CHT,30000.0,30.0,1000.0,2005.0
5091,U-079-13,18579,,30000.0,30.0,1000.0,2005.0
5092,U-079-14,18580,,30000.0,30.0,1000.0,2005.0
5093,U-079-15,12484,CHT,30000.0,30.0,1000.0,2005.0
5094,U-079-16,16189,,30000.0,30.0,1000.0,2005.0
5095,U-079-17,18581,,30000.0,30.0,1000.0,2005.0
5096,U-079-18,3164,,30000.0,30.0,1000.0,2005.0
5097,U-079-19,18584,,30000.0,30.0,1000.0,2005.0
5098,U-079-20,18582,,30000.0,30.0,1000.0,2005.0
5099,U-079-21,1,,30000.0,30.0,1000.0,2005.0
5100,U-079-22,1122,,30000.0,30.0,1000.0,2005.0
5101,U-079-23,13373,,30000.0,30.0,1000.0,2005.0
5102,U-079-24,18583,,30000.0,30.0,1000.0,2005.0
5103,U-079-25,18585,,30000.0,30.0,1000.0,2005.0
5104,U-079-26,9374,,30000.0,30.0,1000.0,2005.0
5105,U-079-27,14998,,30000.0,30.0,1000.0,2005.0
5106,U-079-28,17254,,30000.0,30.0,1000.0,2005.0
5107,U-079-29,1232,,30000.0,30.0,1000.0,2005.0
5108,U-079-30,1,,30000.0,30.0,1000.0,2005.0
5109,U-080-01,1268,,30000.0,30.0,1000.0,2006.0
5110,U-080-02,9169,,30000.0,30.0,1000.0,2006.0
5111,U-080-03,19183,,30000.0,30.0,1000.0,2006.0
5112,U-080-04,19184,,30000.0,30.0,1000.0,2006.0
5113,U-080-05,19185,,30000.0,30.0,1000.0,2006.0
5114,U-080-06,13334,,30000.0,30.0,1000.0,2006.0
5115,U-080-07,19599,,30000.0,30.0,1000.0,2006.0
5116,U-080-08,19187,,30000.0,30.0,1000.0,2006.0
5117,U-080-09,17934,,30000.0,30.0,1000.0,2006.0
5118,U-080-10,19226,,30000.0,30.0,1000.0,2006.0
5119,U-080-11,4662,,30000.0,30.0,1000.0,2006.0
5120,U-080-12,19188,LIC,30000.0,30.0,1000.0,2006.0
5121,U-080-13,19189,,30000.0,30.0,1000.0,2006.0
5122,U-080-14,19190,,30000.0,30.0,1000.0,2006.0
5123,U-080-15,16570,,30000.0,30.0,1000.0,2006.0
5124,U-080-16,16570,,30000.0,30.0,1000.0,2006.0
5125,U-080-17,19191,,30000.0,30.0,1000.0,2006.0
5126,U-080-18,17121,,30000.0,30.0,1000.0,2006.0
5127,U-080-19,1,,30000.0,30.0,1000.0,2006.0
5128,U-080-20,6085,CHT,30000.0,30.0,1000.0,2006.0
5129,U-080-21,14102,,30000.0,30.0,1000.0,2006.0
5130,U-080-22,19192,,30000.0,30.0,1000.0,2006.0
5131,U-080-23,19193,,30000.0,30.0,1000.0,2006.0
5132,U-080-24,16147,,30000.0,30.0,1000.0,2006.0
5133,U-080-25,19194,,30000.0,30.0,1000.0,2006.0
5134,U-080-26,1467,CHT,30000.0,30.0,1000.0,2006.0
5135,U-080-27,15398,CHT,30000.0,30.0,1000.0,2006.0
5136,U-080-28,1,,30000.0,30.0,1000.0,2006.0
5137,U-080-29,18978,,30000.0,30.0,1000.0,2006.0
5138,U-080-30,1,,30000.0,30.0,1000.0,2006.0
5139,U-081-01,2708,,30000.0,30.0,1000.0,2006.0
5140,U-081-02,19507,,30000.0,30.0,1000.0,2006.0
5141,U-081-03,19712,,30000.0,30.0,1000.0,2006.0
5142,U-081-04,4499,,30000.0,30.0,1000.0,2006.0
5143,U-081-05,14991,,30000.0,30.0,1000.0,2006.0
5144,U-081-06,13850,,30000.0,30.0,1000.0,2006.0
5145,U-081-07,12180,,30000.0,30.0,1000.0,2006.0
5146,U-081-08,16873,,30000.0,30.0,1000.0,2006.0
5147,U-081-09,19625,,30000.0,30.0,1000.0,2006.0
5148,U-081-10,19625,,30000.0,30.0,1000.0,2006.0
5149,U-081-11,28,,30000.0,30.0,1000.0,2006.0
5150,U-081-12,15973,,30000.0,30.0,1000.0,2006.0
5151,U-081-13,19626,,30000.0,30.0,1000.0,2006.0
5152,U-081-14,19627,,30000.0,30.0,1000.0,2006.0
5153,U-081-15,19628,,30000.0,30.0,1000.0,2006.0
5154,U-081-16,19629,,30000.0,30.0,1000.0,2006.0
5155,U-081-17,19630,,30000.0,30.0,1000.0,2006.0
5156,U-081-18,19185,,30000.0,30.0,1000.0,2006.0
5157,U-081-19,19631,,30000.0,30.0,1000.0,2006.0
5158,U-081-20,6825,,30000.0,30.0,1000.0,2006.0
5159,U-081-21,11937,,30000.0,30.0,1000.0,2006.0
5160,U-081-22,16716,,30000.0,30.0,1000.0,2006.0
5161,U-081-23,16716,,30000.0,30.0,1000.0,2006.0
5162,U-081-24,19632,,30000.0,30.0,1000.0,2006.0
5163,U-081-25,19633,,30000.0,30.0,1000.0,2006.0
5164,U-081-26,19634,,30000.0,30.0,1000.0,2006.0
5165,U-081-27,7354,,30000.0,30.0,1000.0,2006.0
5166,U-081-28,17039,,30000.0,30.0,1000.0,2006.0
5167,U-081-29,15968,,30000.0,30.0,1000.0,2006.0
5168,U-081-30,1,,30000.0,30.0,1000.0,2006.0
5169,U-082-01,7639,,30000.0,30.0,1000.0,2006.0
5170,U-082-02,17828,,30000.0,30.0,1000.0,2006.0
5171,U-082-03,19882,,30000.0,30.0,1000.0,2006.0
5172,U-082-04,19883,,30000.0,30.0,1000.0,2006.0
5173,U-082-05,17962,,30000.0,30.0,1000.0,2006.0
5174,U-082-06,18538,,30000.0,30.0,1000.0,2006.0
5175,U-082-07,18538,,30000.0,30.0,1000.0,2006.0
5176,U-082-08,14575,CHT,30000.0,30.0,1000.0,2006.0
5177,U-082-09,2794,,30000.0,30.0,1000.0,2006.0
5178,U-082-10,2794,,30000.0,30.0,1000.0,2006.0
5179,U-082-11,19885,,30000.0,30.0,1000.0,2006.0
5180,U-082-12,19886,,30000.0,30.0,1000.0,2006.0
5181,U-082-13,20022,,30000.0,30.0,1000.0,2006.0
5182,U-082-14,16860,,30000.0,30.0,1000.0,2006.0
5183,U-082-15,18488,,30000.0,30.0,1000.0,2006.0
5184,U-082-16,19887,,30000.0,30.0,1000.0,2006.0
5185,U-082-17,19888,,30000.0,30.0,1000.0,2006.0
5186,U-082-18,19889,,30000.0,30.0,1000.0,2006.0
5187,U-082-19,19889,,30000.0,30.0,1000.0,2006.0
5188,U-082-20,1342,,30000.0,30.0,1000.0,2006.0
5189,U-082-21,21845,,30000.0,30.0,1000.0,2006.0
5190,U-082-22,17325,,30000.0,30.0,1000.0,2006.0
5191,U-082-23,16573,,30000.0,30.0,1000.0,2006.0
5192,U-082-24,14562,,30000.0,30.0,1000.0,2006.0
5193,U-082-25,883,CHT,30000.0,30.0,1000.0,2006.0
5194,U-082-26,20464,,30000.0,30.0,1000.0,2006.0
5195,U-082-27,16186,,30000.0,30.0,1000.0,2006.0
5196,U-082-28,19926,,30000.0,30.0,1000.0,2006.0
5197,U-082-29,884,CHT,30000.0,30.0,1000.0,2006.0
5198,U-082-30,1,,30000.0,30.0,1000.0,2006.0
5199,V-023-01,389,CHT,90000.0,30.0,3000.0,2000.0
5200,V-023-02,389,CHT,90000.0,30.0,3000.0,2000.0
5201,V-023-03,12168,,90000.0,30.0,3000.0,2000.0
5202,V-023-04,4632,,90000.0,30.0,3000.0,2000.0
5203,V-023-05,12170,CHT,90000.0,30.0,3000.0,2000.0
5204,V-023-06,12171,,90000.0,30.0,3000.0,2000.0
5205,V-023-07,12172,LIC,90000.0,30.0,3000.0,2000.0
5206,V-023-08,3895,,90000.0,30.0,3000.0,2000.0
5207,V-023-09,2579,,90000.0,30.0,3000.0,2000.0
5208,V-023-10,232,,90000.0,30.0,3000.0,2000.0
5209,V-023-11,1836,,90000.0,30.0,3000.0,2000.0
5210,V-023-12,12173,,90000.0,30.0,3000.0,2000.0
5211,V-023-13,1392,,90000.0,30.0,3000.0,2000.0
5212,V-023-14,12174,,90000.0,30.0,3000.0,2000.0
5213,V-023-15,8603,,90000.0,30.0,3000.0,2000.0
5214,V-023-16,12175,,90000.0,30.0,3000.0,2000.0
5215,V-023-17,2693,CER,90000.0,30.0,3000.0,2000.0
5216,V-023-18,8160,CER,90000.0,30.0,3000.0,2000.0
5217,V-023-19,12176,,90000.0,30.0,3000.0,2000.0
5218,V-023-20,12177,,90000.0,30.0,3000.0,2000.0
5219,V-023-21,162,,90000.0,30.0,3000.0,2000.0
5220,V-023-22,12178,,90000.0,30.0,3000.0,2000.0
5221,V-023-23,12179,,90000.0,30.0,3000.0,2000.0
5222,V-023-24,12180,,90000.0,30.0,3000.0,2000.0
5223,V-023-25,7377,CHT,90000.0,30.0,3000.0,2000.0
5224,V-023-26,5118,CHT,90000.0,30.0,3000.0,2000.0
5225,V-023-27,3188,CER,90000.0,30.0,3000.0,2000.0
5226,V-023-28,6193,,90000.0,30.0,3000.0,2000.0
5227,V-023-29,2359,,90000.0,30.0,3000.0,2000.0
5228,V-023-30,1,,90000.0,30.0,3000.0,2000.0
5229,V-025-01,13968,,90000.0,30.0,3000.0,2001.0
5230,V-025-02,30,LIC,90000.0,30.0,3000.0,2001.0
5231,V-025-03,13969,LIC,90000.0,30.0,3000.0,2001.0
5232,V-025-04,13970,,90000.0,30.0,3000.0,2001.0
5233,V-025-05,13971,,90000.0,30.0,3000.0,2001.0
5234,V-025-06,560,CHT,90000.0,30.0,3000.0,2001.0
5235,V-025-07,1875,,90000.0,30.0,3000.0,2001.0
5236,V-025-08,2758,,90000.0,30.0,3000.0,2001.0
5237,V-025-09,4214,,90000.0,30.0,3000.0,2001.0
5238,V-025-10,13975,,90000.0,30.0,3000.0,2001.0
5239,V-025-11,7462,CHT,90000.0,30.0,3000.0,2001.0
5240,V-025-12,3164,,90000.0,30.0,3000.0,2001.0
5241,V-025-13,12177,,90000.0,30.0,3000.0,2001.0
5242,V-025-14,13977,LIC,90000.0,30.0,3000.0,2001.0
5243,V-025-15,8156,,90000.0,30.0,3000.0,2001.0
5244,V-025-16,8156,,90000.0,30.0,3000.0,2001.0
5245,V-025-17,6092,,90000.0,30.0,3000.0,2001.0
5246,V-025-18,300,CHT,90000.0,30.0,3000.0,2001.0
5247,V-025-19,251,CHT,90000.0,30.0,3000.0,2001.0
5248,V-025-20,4332,,90000.0,30.0,3000.0,2001.0
5249,V-025-21,13997,CHT,90000.0,30.0,3000.0,2001.0
5250,V-025-22,13998,,90000.0,30.0,3000.0,2001.0
5251,V-025-23,13981,CHT,90000.0,30.0,3000.0,2001.0
5252,V-025-24,16253,CHT,90000.0,30.0,3000.0,2001.0
5253,V-025-25,8580,,90000.0,30.0,3000.0,2001.0
5254,V-025-26,14001,,90000.0,30.0,3000.0,2001.0
5255,V-025-27,1592,CHT,90000.0,30.0,3000.0,2001.0
5256,V-025-28,13180,,90000.0,30.0,3000.0,2001.0
5257,V-025-29,9329,,90000.0,30.0,3000.0,2001.0
5258,V-025-30,1,,90000.0,30.0,3000.0,2001.0
5259,V-026-01,1836,,90000.0,30.0,3000.0,2002.0
5260,V-026-02,14364,,90000.0,30.0,3000.0,2002.0
5261,V-026-03,7292,,90000.0,30.0,3000.0,2002.0
5262,V-026-04,7502,,90000.0,30.0,3000.0,2002.0
5263,V-026-05,3188,,90000.0,30.0,3000.0,2002.0
5264,V-026-06,11624,LIC,90000.0,30.0,3000.0,2002.0
5265,V-026-07,5014,,90000.0,30.0,3000.0,2002.0
5266,V-026-08,4706,,90000.0,30.0,3000.0,2002.0
5267,V-026-09,10375,LIC,90000.0,30.0,3000.0,2002.0
5268,V-026-10,10440,CHT,90000.0,30.0,3000.0,2002.0
5269,V-026-11,1486,CHT,90000.0,30.0,3000.0,2002.0
5270,V-026-12,1486,CHT,90000.0,30.0,3000.0,2002.0
5271,V-026-13,14372,,90000.0,30.0,3000.0,2002.0
5272,V-026-14,1663,CHT,90000.0,30.0,3000.0,2002.0
5273,V-026-15,7125,,90000.0,30.0,3000.0,2002.0
5274,V-026-16,14406,,90000.0,30.0,3000.0,2002.0
5275,V-026-17,9338,CHT,90000.0,30.0,3000.0,2002.0
5276,V-026-18,14378,,90000.0,30.0,3000.0,2002.0
5277,V-026-19,12438,,90000.0,30.0,3000.0,2002.0
5278,V-026-20,4030,LIC,90000.0,30.0,3000.0,2002.0
5279,V-026-21,3315,,90000.0,30.0,3000.0,2002.0
5280,V-026-22,14367,,90000.0,30.0,3000.0,2002.0
5281,V-026-23,14373,,90000.0,30.0,3000.0,2002.0
5282,V-026-24,13337,CHT,90000.0,30.0,3000.0,2002.0
5283,V-026-25,710,,90000.0,30.0,3000.0,2002.0
5284,V-026-26,1680,,90000.0,30.0,3000.0,2002.0
5285,V-026-27,2521,,90000.0,30.0,3000.0,2002.0
5286,V-026-28,1934,,90000.0,30.0,3000.0,2002.0
5287,V-026-29,14369,CER,90000.0,30.0,3000.0,2002.0
5288,V-026-30,1,,90000.0,30.0,3000.0,2002.0
5289,V-027-01,12032,,90000.0,30.0,3000.0,2002.0
5290,V-027-02,1,,90000.0,30.0,3000.0,2002.0
5291,V-027-03,9110,CHT,90000.0,30.0,3000.0,2002.0
5292,V-027-04,2431,,90000.0,30.0,3000.0,2002.0
5293,V-027-05,14927,CHT,90000.0,30.0,3000.0,2002.0
5294,V-027-06,300,CHT,90000.0,30.0,3000.0,2002.0
5295,V-027-07,14886,,90000.0,30.0,3000.0,2002.0
5296,V-027-08,14887,,90000.0,30.0,3000.0,2002.0
5297,V-027-09,10144,CHT,90000.0,30.0,3000.0,2002.0
5298,V-027-10,5013,LIC,90000.0,30.0,3000.0,2002.0
5299,V-027-10,5013,CER,90000.0,30.0,3000.0,2002.0
5300,V-027-11,14888,,90000.0,30.0,3000.0,2002.0
5301,V-027-12,14889,CHT,90000.0,30.0,3000.0,2002.0
5302,V-027-13,14890,CHT,90000.0,30.0,3000.0,2002.0
5303,V-027-14,14891,CHT,90000.0,30.0,3000.0,2002.0
5304,V-027-15,14892,CHT,90000.0,30.0,3000.0,2002.0
5305,V-027-16,14893,,90000.0,30.0,3000.0,2002.0
5306,V-027-17,14894,,90000.0,30.0,3000.0,2002.0
5307,V-027-18,14902,,90000.0,30.0,3000.0,2002.0
5308,V-027-19,7650,,90000.0,30.0,3000.0,2002.0
5309,V-027-20,242,CHT,90000.0,30.0,3000.0,2002.0
5310,V-027-21,5084,,90000.0,30.0,3000.0,2002.0
5311,V-027-22,3015,,90000.0,30.0,3000.0,2002.0
